Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (square microns)	Cell Density (per square mm)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (microns)	Category Region ID	Distance from Tissue Category Edge (microns)	Nucleus Area (square microns)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus blue hematox Min (Optical Density, Peak Weighting)	Nucleus blue hematox Mean (Optical Density, Peak Weighting)	Nucleus blue hematox Max (Optical Density, Peak Weighting)	Nucleus blue hematox Std Dev (Optical Density, Peak Weighting)	Nucleus blue hematox Total (Optical Density, Peak Weighting)	Nucleus DAB Min (Optical Density, Peak Weighting)	Nucleus DAB Mean (Optical Density, Peak Weighting)	Nucleus DAB Max (Optical Density, Peak Weighting)	Nucleus DAB Std Dev (Optical Density, Peak Weighting)	Nucleus DAB Total (Optical Density, Peak Weighting)	Lab ID	Slide ID	Annotation ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.7467.26870
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59588				16112.3	40009.5	#N/A	#N/A	5374	11.0	24.5	0.01%	0.56	4.11	8.59	2.09	0.014	0.084	0.144	0.032	8.192	0.053	0.172	0.299	0.062	16.898		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	56.45%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	59589				16261.8	40012.0	#N/A	#N/A	5372	12.7	27.8	0.02%	0.66	3.50	9.00	2.57	0.055	0.098	0.158	0.026	10.932	0.043	0.078	0.130	0.019	8.631		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	67.63%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	O	59590				15692.3	40014.0	#N/A	#N/A	#N/A	2.1	73.3	0.19%	0.32	10.43	12.03	1.15	0.007	0.130	0.500	0.090	37.970	0.042	0.164	0.406	0.078	47.942		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	85.43%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	59591				15571.7	40011.0	#N/A	#N/A	5262	3.0	17.5	0.01%	0.58	4.48	6.41	1.43	0.007	0.040	0.063	0.015	2.811	0.049	0.103	0.189	0.034	7.198		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	57.31%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	59592				16043.8	40011.5	#N/A	#N/A	5320	5.6	22.5	0.06%	0.71	4.75	6.16	1.30	0.063	0.126	0.180	0.030	11.313	0.020	0.085	0.181	0.036	7.678		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	67.06%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	59593				15596.7	40013.0	#N/A	#N/A	5372	8.5	45.3	0.03%	0.75	7.00	8.00	1.14	0.012	0.049	0.095	0.015	8.816	0.048	0.138	0.209	0.032	25.017		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	73.44%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59594				15666.3	40013.5	#N/A	#N/A	5372	7.1	21.8	0.01%	0.76	5.01	5.51	1.10	0.006	0.050	0.090	0.021	4.360	0.072	0.193	0.288	0.054	16.812		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	69.46%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	O	59595				16328.8	40013.5	#N/A	#N/A	5318	8.9	20.8	0.05%	0.65	5.00	6.02	1.20	0.041	0.131	0.241	0.043	10.839	0.020	0.058	0.123	0.021	4.844		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	72.83%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	59596				16197.3	40013.5	#N/A	#N/A	5372	13.4	20.3	0.01%	0.53	2.94	9.11	3.10	0.001	0.064	0.113	0.025	5.158	0.043	0.131	0.232	0.043	10.582		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.97%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	59597				15770.8	40014.5	#N/A	#N/A	5322	2.5	16.5	0.04%	0.72	4.05	5.45	1.35	0.045	0.163	0.249	0.051	10.754	0.043	0.202	0.390	0.097	13.338		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	70.50%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59598				15675.8	40017.0	#N/A	#N/A	5372	3.0	36.8	0.02%	0.71	6.01	8.00	1.33	0.023	0.058	0.226	0.026	8.562	0.063	0.131	0.234	0.038	19.240		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	53.26%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	59599				15612.7	40015.5	#N/A	#N/A	5372	18.0	17.8	0.01%	0.77	4.51	5.00	1.11	0.016	0.065	0.105	0.021	4.638	0.167	0.388	0.565	0.095	27.561		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	60.38%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	F	59600				15778.3	40017.0	#N/A	#N/A	#N/A	0.5	15.8	0.04%	0.61	3.34	6.51	1.95	0.000	0.025	0.077	0.019	1.585	0.034	0.128	0.233	0.045	8.057		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	94.65%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	E	59601				15767.8	40018.5	#N/A	#N/A	#N/A	3.4	38.3	0.10%	0.66	6.80	7.93	1.17	0.007	0.037	0.074	0.014	5.669	0.050	0.135	0.201	0.030	20.639		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	76.60%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	59602				15639.3	40018.0	#N/A	#N/A	5372	9.5	27.0	0.02%	0.77	5.50	6.01	1.09	0.066	0.104	0.152	0.019	11.243	0.067	0.209	0.331	0.060	22.596		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	39.88%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	O	59603				15659.3	40018.5	#N/A	#N/A	#N/A	1.6	21.5	0.06%	0.75	5.00	5.51	1.10	0.071	0.174	0.252	0.042	14.992	0.001	0.018	0.049	0.010	1.546		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	90.79%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59604				15943.3	40018.0	#N/A	#N/A	5372	7.8	16.3	0.01%	0.80	4.50	4.50	1.00	0.076	0.160	0.212	0.035	10.395	0.045	0.198	0.384	0.093	12.844		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	52.78%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	O	59605				16028.8	40022.0	#N/A	#N/A	5372	6.7	96.5	0.06%	0.35	9.01	19.96	2.22	0.026	0.121	0.198	0.038	46.672	0.000	0.060	0.389	0.067	22.980		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	56.29%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	59606				15590.7	40020.5	#N/A	#N/A	5372	6.4	28.0	0.02%	0.67	4.70	7.89	1.68	0.009	0.067	0.134	0.026	7.524	0.056	0.120	0.217	0.035	13.397		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	40.31%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	59607				15578.2	40021.5	#N/A	#N/A	#N/A	1.8	62.5	0.02%	0.35	5.45	18.04	3.31	0.000	0.050	0.137	0.034	12.532	0.048	0.096	0.169	0.024	23.887		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.88%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	59608				16195.3	40021.0	#N/A	#N/A	5372	11.7	14.0	0.01%	0.61	3.28	6.18	1.89	0.008	0.070	0.150	0.038	3.944	0.034	0.132	0.277	0.060	7.390		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	84.04%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	59609				15750.8	40024.5	#N/A	#N/A	#N/A	0.5	58.8	0.03%	0.35	6.06	15.16	2.50	0.006	0.055	0.119	0.020	12.981	0.058	0.151	0.259	0.051	35.562		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	69.94%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	59610				15518.7	40024.0	#N/A	#N/A	#N/A	3.6	53.5	0.02%	0.55	6.04	12.05	2.00	0.001	0.033	0.068	0.014	7.070	0.045	0.114	0.185	0.030	24.392		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	55.76%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59611				15542.2	40024.5	#N/A	#N/A	5372	10.0	13.0	0.01%	0.83	3.02	5.01	1.66	0.031	0.129	0.218	0.046	6.698	0.078	0.301	0.530	0.121	15.627		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	79.05%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59612				15788.3	40026.0	#N/A	#N/A	5372	4.0	22.0	0.01%	0.77	5.01	5.50	1.10	0.023	0.058	0.108	0.022	5.062	0.053	0.120	0.216	0.038	10.523		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	61.77%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	59613				15566.2	40027.5	#N/A	#N/A	#N/A	1.4	24.0	0.01%	0.75	5.01	6.01	1.20	0.041	0.075	0.121	0.019	7.209	0.075	0.178	0.261	0.046	17.091		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	57.71%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59614				16126.8	40027.0	#N/A	#N/A	5374	15.9	15.5	0.01%	0.76	4.00	5.00	1.25	0.035	0.134	0.268	0.061	8.299	0.087	0.232	0.458	0.090	14.360		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	79.51%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59615				15642.3	40027.5	#N/A	#N/A	5372	9.8	18.5	0.01%	0.64	4.00	6.51	1.63	0.014	0.083	0.147	0.032	6.167	0.051	0.114	0.221	0.043	8.437		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	75.63%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	59616				15509.7	40028.5	#N/A	#N/A	5372	3.0	16.5	0.01%	0.68	3.63	6.31	1.74	0.010	0.103	0.166	0.043	6.795	0.068	0.167	0.337	0.069	11.005		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	70.50%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	F	59617				15749.8	40028.5	#N/A	#N/A	#N/A	2.1	17.8	0.05%	0.69	3.67	6.55	1.79	0.008	0.113	0.306	0.073	8.043	0.057	0.139	0.226	0.042	9.879		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	30.20%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	59618				15766.8	40028.5	#N/A	#N/A	#N/A	1.0	23.8	0.01%	0.68	4.52	7.00	1.55	0.033	0.098	0.159	0.032	9.340	0.070	0.173	0.261	0.050	16.447		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	49.08%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	59619				15957.3	40029.5	#N/A	#N/A	#N/A	3.2	49.3	0.03%	0.32	5.13	16.26	3.17	0.000	0.029	0.120	0.035	5.698	0.034	0.099	0.214	0.031	19.414		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.99%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59620				16134.3	40029.0	#N/A	#N/A	5374	11.2	20.5	0.01%	0.68	4.39	6.52	1.48	0.027	0.076	0.157	0.031	6.270	0.062	0.147	0.272	0.050	12.060		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	70.12%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59621				16009.3	40029.5	#N/A	#N/A	5372	11.4	19.0	0.01%	0.74	4.76	5.64	1.19	0.061	0.182	0.412	0.087	13.817	0.079	0.252	0.494	0.114	19.136		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	85.17%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59622				16014.8	40030.5	#N/A	#N/A	5372	15.7	14.8	0.01%	0.82	3.52	5.01	1.42	0.072	0.150	0.229	0.045	8.851	0.102	0.283	0.480	0.117	16.696		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	42.86%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59623				15731.8	40032.5	#N/A	#N/A	5372	8.9	22.5	0.01%	0.71	5.11	5.81	1.14	0.000	0.032	0.077	0.017	2.866	0.087	0.173	0.257	0.049	15.589		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	61.03%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	59624				15985.8	40034.5	#N/A	#N/A	5266	5.5	92.3	0.03%	0.51	9.22	15.43	1.67	0.000	0.055	0.132	0.029	20.296	0.042	0.212	0.430	0.075	78.105		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	98.46%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	59625				15503.2	40032.0	#N/A	#N/A	5372	9.5	13.8	0.01%	0.77	3.51	5.01	1.43	0.033	0.106	0.147	0.029	5.845	0.153	0.382	0.559	0.116	21.001		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	57.03%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	59626				15968.8	40033.5	#N/A	#N/A	5266	5.9	28.0	0.01%	0.45	6.01	8.00	1.33	0.000	0.019	0.066	0.012	2.143	0.050	0.115	0.193	0.033	12.829		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	48.19%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	59627				15977.3	40034.5	#N/A	#N/A	5266	5.5	40.3	0.01%	0.69	6.02	8.50	1.41	0.009	0.070	0.148	0.029	11.200	0.109	0.303	0.427	0.073	48.773		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.63%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	Tar	59628				15863.8	40036.0	#N/A	#N/A	5195	7.1	34.0	0.31%	0.66	6.50	7.52	1.16	0.031	0.149	0.483	0.087	20.231	0.040	0.165	0.355	0.069	22.439		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	87.60%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	Tar	59629				15856.8	40036.5	#N/A	#N/A	5195	10.1	33.0	0.30%	0.57	5.50	8.96	1.63	0.043	0.176	0.412	0.087	23.245	0.064	0.192	0.527	0.069	25.408		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	50.73%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	59630				15702.3	40036.0	#N/A	#N/A	5372	9.7	35.5	0.02%	0.71	5.51	8.00	1.45	0.009	0.072	0.200	0.028	10.205	0.106	0.216	0.321	0.060	30.722		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	57.19%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	59631				15761.8	40036.5	#N/A	#N/A	5372	5.5	22.0	0.01%	0.73	5.46	5.46	1.00	0.030	0.091	0.141	0.021	7.977	0.089	0.209	0.308	0.057	18.391		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	36.17%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	NL	59632				15859.8	40038.0	#N/A	#N/A	5195	7.6	18.3	0.16%	0.67	4.99	5.47	1.10	0.027	0.147	0.346	0.072	10.704	0.080	0.184	0.325	0.061	13.401		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	68.78%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	59633				16226.8	40039.0	#N/A	#N/A	5372	11.7	26.0	0.02%	0.68	4.97	6.76	1.36	0.009	0.049	0.072	0.014	5.060	0.066	0.109	0.194	0.030	11.353		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	64.24%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59634				16024.8	40040.0	#N/A	#N/A	5372	14.9	23.3	0.01%	0.73	4.51	7.02	1.56	0.051	0.122	0.180	0.033	11.390	0.065	0.331	0.522	0.123	30.763		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	46.85%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	59635				15676.8	40041.0	#N/A	#N/A	5372	14.6	24.3	0.01%	0.76	5.50	5.50	1.00	0.036	0.109	0.164	0.029	10.549	0.146	0.312	0.444	0.077	30.293		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	44.34%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	59636				15991.8	40043.5	#N/A	#N/A	5266	9.7	30.0	0.01%	0.46	3.77	11.38	3.02	0.000	0.017	0.063	0.014	2.069	0.034	0.106	0.239	0.044	12.741		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.96%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59637				16018.8	40042.5	#N/A	#N/A	5372	9.2	11.8	0.01%	0.81	3.50	4.51	1.29	0.052	0.121	0.180	0.032	5.665	0.046	0.148	0.270	0.059	6.957		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	41.53%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	59638				15691.8	40046.0	#N/A	#N/A	#N/A	1.0	36.3	0.02%	0.67	6.52	7.51	1.15	0.028	0.079	0.208	0.028	11.512	0.074	0.168	0.257	0.045	24.299		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	61.19%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	59639				16038.8	40046.5	#N/A	#N/A	5372	11.4	29.8	0.02%	0.71	5.81	6.53	1.12	0.042	0.112	0.150	0.024	13.318	0.178	0.379	0.525	0.091	45.047		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	85.55%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59640				15701.8	40046.0	#N/A	#N/A	#N/A	1.5	14.0	0.01%	0.73	4.05	4.39	1.08	0.017	0.047	0.101	0.020	2.648	0.083	0.159	0.248	0.047	8.902		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	79.86%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	NL	59641				15846.3	40048.0	#N/A	#N/A	#N/A	2.8	29.8	0.27%	0.60	6.09	7.43	1.22	0.009	0.076	0.361	0.053	8.993	0.075	0.196	0.330	0.058	23.308		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	56.58%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	NL	59642				15848.8	40051.0	#N/A	#N/A	5195	6.3	14.5	0.13%	0.63	3.88	5.92	1.53	0.059	0.166	0.376	0.068	9.635	0.114	0.186	0.303	0.044	10.765		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	62.31%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	59643				15987.8	40053.0	#N/A	#N/A	5266	5.7	45.8	0.01%	0.32	5.81	14.46	2.49	0.013	0.060	0.097	0.018	11.012	0.063	0.113	0.223	0.034	20.610		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	55.63%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59644				16229.3	40051.5	#N/A	#N/A	5372	14.5	21.0	0.01%	0.73	4.51	6.03	1.34	0.014	0.065	0.119	0.019	5.492	0.060	0.139	0.223	0.043	11.708		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	48.07%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59645				15807.3	40051.0	#N/A	#N/A	5372	22.2	18.3	0.01%	0.79	4.01	5.50	1.37	0.034	0.108	0.175	0.032	7.913	0.070	0.246	0.381	0.074	17.981		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	64.36%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	59646				16000.3	40054.5	#N/A	#N/A	5266	7.8	44.3	0.01%	0.42	6.90	11.37	1.65	0.000	0.016	0.034	0.006	2.915	0.048	0.131	0.235	0.039	23.177		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	53.86%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59647				16029.8	40051.5	#N/A	#N/A	5372	14.5	17.3	0.01%	0.63	3.69	6.53	1.77	0.005	0.068	0.153	0.038	4.695	0.024	0.183	0.359	0.088	12.626		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	61.32%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	59648				15884.8	40052.0	#N/A	#N/A	5372	7.4	17.8	0.01%	0.77	4.51	5.01	1.11	0.027	0.107	0.170	0.031	7.587	0.096	0.289	0.452	0.088	20.504		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	55.30%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	Tar	59649				15852.8	40053.5	#N/A	#N/A	5195	5.4	29.8	0.27%	0.57	6.09	6.98	1.15	0.035	0.173	0.555	0.090	20.545	0.036	0.176	0.413	0.062	20.953		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	96.08%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	Tar	59650				15847.3	40054.0	#N/A	#N/A	5195	4.6	18.5	0.17%	0.64	4.50	6.01	1.34	0.057	0.158	0.321	0.070	11.714	0.081	0.178	0.324	0.056	13.203		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	45.94%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	59651				16007.8	40055.5	#N/A	#N/A	5266	5.0	51.8	0.02%	0.50	7.04	12.57	1.79	0.002	0.050	0.108	0.029	10.378	0.079	0.225	0.416	0.082	46.671		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	87.96%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	F	59652				15871.3	40056.5	#N/A	#N/A	5325	5.0	14.8	0.04%	0.64	3.51	5.72	1.63	0.070	0.221	0.344	0.076	13.066	0.000	0.011	0.036	0.011	0.632		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	75.98%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	59653				15700.3	40058.5	#N/A	#N/A	#N/A	1.6	38.5	0.01%	0.72	6.76	6.99	1.03	0.024	0.056	0.118	0.021	8.664	0.066	0.129	0.217	0.031	19.915		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	63.81%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	F	59654				15892.8	40058.0	#N/A	#N/A	#N/A	1.8	13.5	0.03%	0.55	2.96	7.07	2.39	0.000	0.015	0.032	0.007	0.798	0.036	0.096	0.151	0.022	5.166		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	96.57%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	59655				16043.3	40061.0	#N/A	#N/A	5372	12.5	42.8	0.02%	0.43	5.11	12.90	2.52	0.003	0.075	0.183	0.036	12.885	0.043	0.152	0.332	0.063	25.967		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	64.26%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	59656				15865.8	40061.5	#N/A	#N/A	#N/A	1.8	39.8	0.10%	0.69	7.05	7.42	1.05	0.025	0.097	0.176	0.033	15.476	0.051	0.149	0.239	0.045	23.725		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	41.64%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	E	59657				15918.3	40062.0	#N/A	#N/A	#N/A	1.1	59.8	0.15%	0.65	8.51	9.50	1.12	0.007	0.059	0.130	0.034	14.117	0.076	0.151	0.288	0.051	36.181		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	91.49%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	F	59658				15891.8	40061.5	#N/A	#N/A	5325	3.8	17.8	0.05%	0.65	4.00	6.50	1.62	0.042	0.126	0.198	0.045	8.916	0.017	0.061	0.096	0.019	4.346		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	66.18%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	59659				15851.3	40063.5	#N/A	#N/A	#N/A	1.6	36.8	0.02%	0.71	5.51	8.51	1.54	0.023	0.086	0.129	0.025	12.629	0.154	0.340	0.484	0.076	50.016		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.15%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	59660				15804.8	40064.5	#N/A	#N/A	5372	10.8	41.5	0.02%	0.40	4.42	13.77	3.12	0.019	0.062	0.134	0.026	10.223	0.043	0.117	0.222	0.036	19.393		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.64%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	Tar	59661				15911.3	40064.0	#N/A	#N/A	5325	8.1	12.5	0.03%	0.80	4.00	4.01	1.00	0.080	0.228	0.366	0.075	11.393	0.024	0.062	0.108	0.018	3.117		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	34.17%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	59662				16215.3	40067.5	#N/A	#N/A	5372	12.0	53.8	0.03%	0.70	7.02	9.52	1.36	0.008	0.058	0.112	0.029	12.398	0.056	0.130	0.201	0.032	28.054		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	84.80%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	59663				16064.8	40066.5	#N/A	#N/A	5372	11.9	17.0	0.01%	0.74	4.51	5.01	1.11	0.057	0.120	0.169	0.027	8.167	0.115	0.403	0.628	0.157	27.423		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	87.11%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	59664				16052.8	40068.5	#N/A	#N/A	5372	10.3	18.5	0.01%	0.68	4.05	5.80	1.43	0.041	0.150	0.245	0.049	11.079	0.020	0.248	0.475	0.142	18.362		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	67.09%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	59665				15785.8	40071.5	#N/A	#N/A	#N/A	3.2	33.3	0.02%	0.38	4.63	10.56	2.28	0.000	0.014	0.044	0.007	1.850	0.042	0.089	0.140	0.024	11.797		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.30%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	59666				15766.3	40077.5	#N/A	#N/A	#N/A	6.4	53.0	0.03%	0.32	4.58	17.27	3.77	0.005	0.080	0.213	0.046	17.064	0.031	0.137	0.268	0.056	29.109		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	100.00%	
